f^N,bterm,kterm,t2,t3,t4,t6,t7,t8,t11,t12,t14,t15,t16,t17,t18,t19
5,2F1,2F2,-1.258571,0.0,0.0,0.0,0.0,0.0,0.0,-1.259738,0.0,0.0,0.0,0.0,0.0,0.0
5,2F1,2F4,-0.758947,0.0,0.0,0.0,0.0,0.0,0.0,-0.75965,0.0,0.0,0.0,0.0,0.0,0.0
5,2F1,2F5,0.0,0.0,-1.434274,0.0,0.0,0.0,0.0,0.0,0.0,-1.075706,0.0,0.0,0.0,0.0
5,2F1,2F6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.402225,0.0,0.0,0.0,0.0,0.0,0.0
5,2F1,2F3,0.0,-2.868549,0.0,0.0,0.0,0.0,0.0,0.0,-2.151411,0.0,0.0,0.0,0.0,0.0
5,2F1,2F7,0.0,0.0,-2.484236,0.0,0.0,0.0,0.0,0.0,0.0,-1.863177,0.0,0.0,0.0,0.0
5,2F1,2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2F2,2F7,0.247365,0.0,1.151474,-0.002025,0.275323,-0.767297,0.0,-0.134496,0.0,-0.139573,0.209682,-1.036078,-0.146777,0.017447
5,2F2,2F1,-1.258571,0.0,0.0,0.0,0.0,0.0,0.0,-1.259738,0.0,0.0,0.0,0.0,0.0,0.0
5,2F2,2F2,1.09923,0.128087,-0.696226,0.034628,-0.057424,-0.410087,0.154479,1.663242,0.073193,-0.397843,-0.165513,-0.256807,-0.110342,0.0
5,2F2,2F6,0.432101,0.0,-1.365583,-0.017609,0.029201,0.83414,0.0,-0.359907,0.0,-1.213852,0.140276,0.391769,-0.119234,0.075866
5,2F2,2F5,0.142816,0.0,-0.543931,0.410307,0.174466,0.0,0.0,-0.077651,0.0,-1.692228,0.12106,-0.702211,0.205802,-0.352548
5,2F2,2F4,-0.296543,-0.91032,0.62976,0.135729,-0.225081,0.370938,0.853913,0.309428,-0.809174,0.559786,-0.471315,-0.18067,-0.98699,0.239908
5,2F2,2F3,-0.052549,0.0,0.0,-1.258091,0.0,0.0,0.0,0.028571,0.0,0.0,0.222718,0.0,0.111359,0.0
5,2F3,2F6,0.044536,0.0,0.0,-1.279512,0.0,0.0,0.0,0.354143,0.0,0.0,0.424706,0.0,0.254824,0.0
5,2F3,2F5,0.0,0.0,0.073193,0.0,-0.211289,0.0,0.0,0.0,0.0,-0.09759,0.0,0.31497,0.0,0.182981
5,2F3,2F4,-0.110908,0.0,0.0,0.126443,0.0,0.0,0.0,0.598715,0.0,0.0,0.604367,0.0,0.436487,0.0
5,2F3,2F7,0.0,0.0,0.126773,0.0,-1.341863,0.0,0.0,0.0,0.0,-0.169031,0.0,-0.545545,0.0,0.457792
5,2F3,2F1,0.0,-2.868549,0.0,0.0,0.0,0.0,0.0,0.0,-2.151411,0.0,0.0,0.0,0.0,0.0
5,2F3,2F2,-0.052549,0.0,0.0,-1.258091,0.0,0.0,0.0,0.028571,0.0,0.0,0.222718,0.0,0.111359,0.0
5,2F3,2F3,0.0,3.22047,0.0,0.0,0.0,0.0,-1.029857,0.0,-4.29396,0.0,0.0,0.0,0.0,0.0
5,2F4,2F4,-0.809374,-0.860012,-0.244131,0.410287,-0.346282,0.310672,0.257464,1.39229,1.146683,0.325508,0.036223,-0.303499,0.721123,-0.14467
5,2F4,2F7,-0.030386,0.0,0.073645,-0.423057,-0.577041,0.636209,0.0,-0.114897,0.0,-0.098193,0.316107,0.203732,-0.111691,-0.557012
5,2F4,2F5,0.339701,0.0,-0.564893,-0.024319,-1.329113,0.100177,0.0,0.433134,0.0,0.753191,0.182505,0.650857,-0.229956,-0.233854
5,2F4,2F1,-0.758947,0.0,0.0,0.0,0.0,0.0,0.0,-0.75965,0.0,0.0,0.0,0.0,0.0,0.0
5,2F4,2F6,-0.012012,0.0,-0.045749,-0.414119,0.501848,1.00601,0.0,-0.137906,0.0,0.060998,0.253768,0.472491,0.138868,-0.185537
5,2F4,2F2,-0.296543,-0.91032,0.62976,0.135729,-0.225081,0.370938,0.853913,0.309428,-0.809174,0.559786,-0.471315,-0.18067,-0.98699,0.239908
5,2F4,2F3,-0.110908,0.0,0.0,0.126443,0.0,0.0,0.0,0.598715,0.0,0.0,0.604367,0.0,0.436487,0.0
5,2F5,2F1,0.0,0.0,-1.434274,0.0,0.0,0.0,0.0,0.0,0.0,-1.075706,0.0,0.0,0.0,0.0
5,2F5,2F2,0.142816,0.0,-0.543931,0.410307,0.174466,0.0,0.0,-0.077651,0.0,-1.692228,0.12106,-0.702211,0.205802,-0.352548
5,2F5,2F6,-0.108936,0.0,0.391844,0.098973,-0.066539,-1.013719,0.0,-0.310957,0.0,-0.522459,-0.323193,-0.803439,-0.212384,-0.154945
5,2F5,2F7,-0.128042,0.0,0.042405,0.011073,-0.438648,0.670224,0.0,0.769581,0.0,-0.05654,1.083,-0.419711,0.590341,-0.210259
5,2F5,2F5,0.106066,0.146385,0.134655,1.148578,0.229695,-0.403778,-1.647772,0.224125,-0.19518,-0.17954,0.478148,-0.226517,1.243185,-0.400904
5,2F5,2F3,0.0,0.0,0.073193,0.0,-0.211289,0.0,0.0,0.0,0.0,-0.09759,0.0,0.31497,0.0,0.182981
5,2F5,2F4,0.339701,0.0,-0.564893,-0.024319,-1.329113,0.100177,0.0,0.433134,0.0,0.753191,0.182505,0.650857,-0.229956,-0.233854
5,2F6,2F5,-0.108936,0.0,0.391844,0.098973,-0.066539,-1.013719,0.0,-0.310957,0.0,-0.522459,-0.323193,-0.803439,-0.212384,-0.154945
5,2F6,2F3,0.044536,0.0,0.0,-1.279512,0.0,0.0,0.0,0.354143,0.0,0.0,0.424706,0.0,0.254824,0.0
5,2F6,2F7,-0.384353,0.0,0.572232,0.050965,0.007683,0.0,0.0,-0.812164,0.0,-0.762976,0.613099,-0.864737,0.015994,-0.324561
5,2F6,2F1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.402225,0.0,0.0,0.0,0.0,0.0,0.0
5,2F6,2F2,0.432101,0.0,-1.365583,-0.017609,0.029201,0.83414,0.0,-0.359907,0.0,-1.213852,0.140276,0.391769,-0.119234,0.075866
5,2F6,2F6,-0.881254,0.146385,-0.332742,-0.112488,0.036194,-1.650291,0.823886,1.914533,-0.19518,0.443655,-0.753445,-1.083257,-0.591165,-0.102877
5,2F6,2F4,-0.012012,0.0,-0.045749,-0.414119,0.501848,1.00601,0.0,-0.137906,0.0,0.060998,0.253768,0.472491,0.138868,-0.185537
5,2F7,2F7,-0.196061,0.146385,0.18362,0.093051,-0.069497,1.446872,0.823886,-0.58587,-0.19518,-0.244827,0.944036,0.026339,-0.389875,-0.298212
5,2F7,2F3,0.0,0.0,0.126773,0.0,-1.341863,0.0,0.0,0.0,0.0,-0.169031,0.0,-0.545545,0.0,0.457792
5,2F7,2F5,-0.128042,0.0,0.042405,0.011073,-0.438648,0.670224,0.0,0.769581,0.0,-0.05654,1.083,-0.419711,0.590341,-0.210259
5,2F7,2F4,-0.030386,0.0,0.073645,-0.423057,-0.577041,0.636209,0.0,-0.114897,0.0,-0.098193,0.316107,0.203732,-0.111691,-0.557012
5,2F7,2F2,0.247365,0.0,1.151474,-0.002025,0.275323,-0.767297,0.0,-0.134496,0.0,-0.139573,0.209682,-1.036078,-0.146777,0.017447
5,2F7,2F1,0.0,0.0,-2.484236,0.0,0.0,0.0,0.0,0.0,0.0,-1.863177,0.0,0.0,0.0,0.0
5,2F7,2F6,-0.384353,0.0,0.572232,0.050965,0.007683,0.0,0.0,-0.812164,0.0,-0.762976,0.613099,-0.864737,0.015994,-0.324561
5,2G1,2G1,-0.433447,-1.36626,-0.530458,0.118724,-0.393763,0.0,-0.205971,-0.424657,-0.78072,-0.303119,-0.021017,0.195662,0.147122,0.151559
5,2G1,2G6,0.169641,0.0,-0.710705,0.033741,-0.410326,0.710379,0.0,-0.207531,0.0,-0.667632,0.388255,-0.500464,-0.336488,-0.114861
5,2G1,2G2,1.293187,0.0,0.801784,-0.086402,-0.022043,0.0,0.0,1.545236,0.0,0.458162,0.229434,0.04929,0.160604,-0.139994
5,2G1,2G3,-0.047753,0.9759,-0.303119,0.356172,0.0,0.0,0.686572,0.069653,2.76505,-0.858836,-0.119099,0.03261,-0.049041,-0.315749
5,2G1,2G4,0.722393,0.0,-0.356864,-0.026051,0.232621,0.0,0.0,-0.680371,0.0,0.399074,-0.299767,-0.004954,0.048424,-0.198258
5,2G1,2G5,0.008299,0.0,1.027227,-0.894086,0.59307,0.0,0.0,0.192896,0.0,0.342409,-0.411524,0.176819,0.474836,0.228273
5,2G2,2G1,1.293187,0.0,0.801784,-0.086402,-0.022043,0.0,0.0,1.545236,0.0,0.458162,0.229434,0.04929,0.160604,-0.139994
5,2G2,2G3,0.135334,0.0,-0.343622,-0.561614,-0.771517,0.0,0.0,-0.073583,0.0,-0.305441,-0.573586,-0.04929,-0.562114,-0.190901
5,2G2,2G4,-0.228429,-0.91032,-0.724273,0.129487,0.401416,-0.146473,0.853913,0.232875,-0.809174,-0.643798,-0.380485,0.282663,-0.788853,-0.404066
5,2G2,2G6,-0.545586,0.0,2.02367,0.039352,0.130515,0.596519,0.0,0.606452,0.0,0.629345,0.097808,-0.86151,-0.016301,-0.085902
5,2G2,2G5,-0.1223,0.0,-0.465794,-0.351366,0.149404,0.0,0.0,0.066496,0.0,-0.759072,-0.103669,-0.423164,-0.176238,-0.043129
5,2G2,2G2,0.979848,0.128087,1.262387,0.030975,0.081908,0.161932,0.154479,1.427321,0.073193,0.721364,-0.144495,0.316634,-0.080917,0.076946
5,2G3,2G2,0.135334,0.0,-0.343622,-0.561614,-0.771517,0.0,0.0,-0.073583,0.0,-0.305441,-0.573586,-0.04929,-0.562114,-0.190901
5,2G3,2G5,0.273861,0.0,-0.308168,0.655663,0.573301,0.0,0.0,0.274115,0.0,0.410891,0.474836,-0.265229,-0.66477,-0.496493
5,2G3,2G1,-0.047753,0.9759,-0.303119,0.356172,0.0,0.0,0.686572,0.069653,2.76505,-0.858836,-0.119099,0.03261,-0.049041,-0.315749
5,2G3,2G4,0.140549,0.0,0.172676,1.167963,-0.144004,0.0,0.0,-0.476999,0.0,-0.230235,-0.449651,-0.609326,0.065718,0.134304
5,2G3,2G6,0.169641,0.0,-0.226134,-0.048737,-0.590621,0.0,0.0,-0.207531,0.0,0.301511,-0.129418,0.305839,-0.232953,-0.385863
5,2G3,2G3,-0.124892,-1.07349,-0.07578,-0.039575,0.131254,0.0,-1.304486,-0.217946,1.43132,0.10104,-0.301251,-0.326104,0.511426,-0.176819
5,2G4,2G4,-0.627213,-0.860012,0.302754,0.345898,0.380848,-0.122676,0.257464,1.118377,1.146683,-0.403672,0.025396,0.386245,0.530692,0.106092
5,2G4,2G3,0.140549,0.0,0.172676,1.167963,-0.144004,0.0,0.0,-0.476999,0.0,-0.230235,-0.449651,-0.609326,0.065718,0.134304
5,2G4,2G5,-0.290902,0.0,-0.171652,0.020826,-0.717747,-0.200168,0.0,-0.370914,0.0,0.228869,-0.156288,0.369336,0.196922,-0.070221
5,2G4,2G6,-0.03479,0.0,0.103056,0.127667,-0.628682,-0.31475,0.0,0.097731,0.0,-0.137409,0.042597,-0.39632,-0.58161,0.063706
5,2G4,2G2,-0.228429,-0.91032,-0.724273,0.129487,0.401416,-0.146473,0.853913,0.232875,-0.809174,-0.643798,-0.380485,0.282663,-0.788853,-0.404066
5,2G4,2G1,0.722393,0.0,-0.356864,-0.026051,0.232621,0.0,0.0,-0.680371,0.0,0.399074,-0.299767,-0.004954,0.048424,-0.198258
5,2G5,2G1,0.008299,0.0,1.027227,-0.894086,0.59307,0.0,0.0,0.192896,0.0,0.342409,-0.411524,0.176819,0.474836,0.228273
5,2G5,2G3,0.273861,0.0,-0.308168,0.655663,0.573301,0.0,0.0,0.274115,0.0,0.410891,0.474836,-0.265229,-0.66477,-0.496493
5,2G5,2G2,-0.1223,0.0,-0.465794,-0.351366,0.149404,0.0,0.0,0.066496,0.0,-0.759072,-0.103669,-0.423164,-0.176238,-0.043129
5,2G5,2G6,-0.091982,0.0,0.175162,-0.003388,0.426993,0.160492,0.0,0.675162,0.0,-0.23355,0.935639,-0.251259,0.514602,-0.463856
5,2G5,2G5,0.041784,0.146385,-0.875255,-0.337044,-0.367512,0.145809,-1.647772,-0.149417,-0.19518,1.167007,-0.637531,0.547854,0.485504,0.755902
5,2G5,2G4,-0.290902,0.0,-0.171652,0.020826,-0.717747,-0.200168,0.0,-0.370914,0.0,0.228869,-0.156288,0.369336,0.196922,-0.070221
5,2G6,2G3,0.169641,0.0,-0.226134,-0.048737,-0.590621,0.0,0.0,-0.207531,0.0,0.301511,-0.129418,0.305839,-0.232953,-0.385863
5,2G6,2G2,-0.545586,0.0,2.02367,0.039352,0.130515,0.596519,0.0,0.606452,0.0,0.629345,0.097808,-0.86151,-0.016301,-0.085902
5,2G6,2G1,0.169641,0.0,-0.710705,0.033741,-0.410326,0.710379,0.0,-0.207531,0.0,-0.667632,0.388255,-0.500464,-0.336488,-0.114861
5,2G6,2G4,-0.03479,0.0,0.103056,0.127667,-0.628682,-0.31475,0.0,0.097731,0.0,-0.137409,0.042597,-0.39632,-0.58161,0.063706
5,2G6,2G5,-0.091982,0.0,0.175162,-0.003388,0.426993,0.160492,0.0,0.675162,0.0,-0.23355,0.935639,-0.251259,0.514602,-0.463856
5,2G6,2G6,-0.106066,0.146385,-0.006121,-0.050787,0.174333,0.403778,0.823886,1.25038,-0.19518,0.008161,-0.441367,0.305534,-0.426655,0.402944
5,2H1,2H5,0.134648,0.0,0.256411,-0.676971,-0.246732,0.0,0.0,-0.301992,0.0,0.227921,0.599216,0.036781,-0.496493,0.071225
5,2H1,2H7,0.290604,0.0,-0.898374,0.103215,0.311206,0.0,0.0,-0.228544,0.0,0.0,-0.237537,-0.231959,-0.237537,-0.688754
5,2H1,2H6,0.305327,0.0,0.415312,0.108445,-0.143868,-0.483494,0.0,-0.240123,0.0,0.0,-0.249571,0.107233,-0.249571,0.318406
5,2H1,2H4,0.0,0.0,-0.118094,0.0,0.340909,0.0,0.0,0.0,0.0,-1.154701,0.0,0.118579,0.0,0.32804
5,2H1,2H3,-0.163636,-3.105295,0.0,-0.146913,0.0,0.0,-0.728219,0.15848,0.690066,0.0,0.026008,0.0,-0.182055,0.0
5,2H1,2H2,0.0,0.0,-0.913908,0.0,0.226134,0.0,0.0,0.0,0.0,-0.522233,0.0,0.16855,0.0,0.130558
5,2H1,2H1,0.443549,2.04939,0.0,0.207767,0.0,0.0,-0.308957,0.460046,1.17108,0.0,0.110342,0.0,-0.110342,0.0
5,2H2,2H2,-2.130963,0.128087,1.017561,-0.068723,0.023853,-0.13249,0.154479,-2.406392,0.073193,0.581463,0.275855,-0.027656,-0.044137,0.208103
5,2H2,2H1,0.0,0.0,-0.913908,0.0,0.226134,0.0,0.0,0.0,0.0,-0.522233,0.0,0.16855,0.0,0.130558
5,2H2,2H7,0.896158,0.0,-0.03622,-0.053374,-0.02383,0.777954,0.0,-0.896104,0.0,0.626693,0.020247,-0.077208,-0.083013,0.018812
5,2H2,2H6,-0.443733,0.0,0.395243,0.04745,-0.196719,0.528886,0.0,0.630399,0.0,2.289685,0.327602,0.017595,-0.163801,-0.022715
5,2H2,2H5,-0.132561,0.0,-1.135961,-0.380843,0.36436,0.0,0.0,0.072075,0.0,0.486172,-0.112367,-0.428489,-0.191023,0.771331
5,2H2,2H4,0.043609,-0.91032,0.208997,-0.388875,0.310851,0.119842,0.853913,0.035566,-0.809174,0.185775,0.327148,0.142551,0.567796,-0.266975
5,2H2,2H3,0.0,0.0,0.276956,0.0,-0.799503,0.0,0.0,0.0,0.0,0.246183,0.0,0.039728,0.0,-0.153864
5,2H3,2H1,-0.163636,-3.105295,0.0,-0.146913,0.0,0.0,-0.728219,0.15848,0.690066,0.0,0.026008,0.0,-0.182055,0.0
5,2H3,2H2,0.0,0.0,0.276956,0.0,-0.799503,0.0,0.0,0.0,0.0,0.246183,0.0,0.039728,0.0,-0.153864
5,2H3,2H7,-0.029355,0.0,-0.127049,-0.494671,-0.562365,0.0,0.0,-0.233429,0.0,0.169399,-0.27994,0.054673,-0.167964,-0.204691
5,2H3,2H4,0.0,0.0,-0.139176,0.0,0.916025,0.0,0.0,0.0,0.0,0.185567,0.0,0.586938,0.0,-0.955672
5,2H3,2H6,-0.030843,0.0,0.058734,-0.519734,0.259977,0.341882,0.0,-0.245256,0.0,-0.078312,-0.294123,-0.025275,-0.176474,0.094627
5,2H3,2H5,-0.158685,0.0,-0.060437,1.299304,-0.081417,0.0,0.0,-0.291191,0.0,0.080582,0.06053,0.130039,-0.447921,-0.030218
5,2H3,2H3,0.173563,1.610235,0.0,-0.034628,0.0,0.0,-0.205971,-0.359779,-2.14698,0.0,-0.165513,0.0,-0.349416,0.0
5,2H4,2H5,-0.315307,0.0,0.638497,0.022573,-0.326321,0.092983,0.0,-0.402031,0.0,-0.851329,-0.169399,0.263848,0.213443,0.269212
5,2H4,2H6,-0.073369,0.0,-0.045203,-0.252754,-0.54647,0.398663,0.0,0.01056,0.0,0.06027,0.362178,-0.404957,-0.839594,0.008675
5,2H4,2H7,0.024273,0.0,-0.02108,-0.469754,-0.206212,-0.720441,0.0,-0.210797,0.0,0.028106,0.168897,0.014317,0.688002,-0.176228
5,2H4,2H2,0.043609,-0.91032,0.208997,-0.388875,0.310851,0.119842,0.853913,0.035566,-0.809174,0.185775,0.327148,0.142551,0.567796,-0.266975
5,2H4,2H1,0.0,0.0,-0.118094,0.0,0.340909,0.0,0.0,0.0,0.0,-1.154701,0.0,0.118579,0.0,0.32804
5,2H4,2H3,0.0,0.0,-0.139176,0.0,0.916025,0.0,0.0,0.0,0.0,0.185567,0.0,0.586938,0.0,-0.955672
5,2H4,2H4,0.174439,-0.860012,-0.021561,-0.501982,-0.161991,0.100371,0.257464,-0.883631,1.146683,0.028749,0.031765,-0.00012,0.260808,-0.21107
5,2H5,2H2,-0.132561,0.0,-1.135961,-0.380843,0.36436,0.0,0.0,0.072075,0.0,0.486172,-0.112367,-0.428489,-0.191023,0.771331
5,2H5,2H7,0.113512,0.0,-0.05404,-0.113671,-0.077258,0.084882,0.0,0.437676,0.0,0.072054,0.483248,0.405307,0.305413,0.868508
5,2H5,2H6,-0.299862,0.0,0.303359,0.155059,-0.199184,0.196201,0.0,0.409827,0.0,-0.404479,0.741695,-0.767912,0.352082,-0.264696
5,2H5,2H1,0.134648,0.0,0.256411,-0.676971,-0.246732,0.0,0.0,-0.301992,0.0,0.227921,0.599216,0.036781,-0.496493,0.071225
5,2H5,2H3,-0.158685,0.0,-0.060437,1.299304,-0.081417,0.0,0.0,-0.291191,0.0,0.080582,0.06053,0.130039,-0.447921,-0.030218
5,2H5,2H4,-0.315307,0.0,0.638497,0.022573,-0.326321,0.092983,0.0,-0.402031,0.0,-0.851329,-0.169399,0.263848,0.213443,0.269212
5,2H5,2H5,0.041784,0.146385,-0.508015,0.234315,0.468813,0.28601,-1.647772,0.022609,-0.19518,0.677354,-0.039846,-0.24232,0.488569,-0.682454
5,2H6,2H6,-0.580149,0.146385,-0.480472,0.035116,0.245008,-0.066307,0.823886,-0.197092,-0.19518,0.64063,0.531786,-0.221249,-0.302521,0.439498
5,2H6,2H4,-0.073369,0.0,-0.045203,-0.252754,-0.54647,0.398663,0.0,0.01056,0.0,0.06027,0.362178,-0.404957,-0.839594,0.008675
5,2H6,2H2,-0.443733,0.0,0.395243,0.04745,-0.196719,0.528886,0.0,0.630399,0.0,2.289685,0.327602,0.017595,-0.163801,-0.022715
5,2H6,2H7,-0.413678,0.0,0.247584,-0.028406,-0.077969,0.844312,0.0,0.234964,0.0,-0.330113,-0.123983,0.678003,-0.047339,-0.193816
5,2H6,2H5,-0.299862,0.0,0.303359,0.155059,-0.199184,0.196201,0.0,0.409827,0.0,-0.404479,0.741695,-0.767912,0.352082,-0.264696
5,2H6,2H1,0.305327,0.0,0.415312,0.108445,-0.143868,-0.483494,0.0,-0.240123,0.0,0.0,-0.249571,0.107233,-0.249571,0.318406
5,2H6,2H3,-0.030843,0.0,0.058734,-0.519734,0.259977,0.341882,0.0,-0.245256,0.0,-0.078312,-0.294123,-0.025275,-0.176474,0.094627
5,2H7,2H1,0.290604,0.0,-0.898374,0.103215,0.311206,0.0,0.0,-0.228544,0.0,0.0,-0.237537,-0.231959,-0.237537,-0.688754
5,2H7,2H4,0.024273,0.0,-0.02108,-0.469754,-0.206212,-0.720441,0.0,-0.210797,0.0,0.028106,0.168897,0.014317,0.688002,-0.176228
5,2H7,2H2,0.896158,0.0,-0.03622,-0.053374,-0.02383,0.777954,0.0,-0.896104,0.0,0.626693,0.020247,-0.077208,-0.083013,0.018812
5,2H7,2H5,0.113512,0.0,-0.05404,-0.113671,-0.077258,0.084882,0.0,0.437676,0.0,0.072054,0.483248,0.405307,0.305413,0.868508
5,2H7,2H6,-0.413678,0.0,0.247584,-0.028406,-0.077969,0.844312,0.0,0.234964,0.0,-0.330113,-0.123983,0.678003,-0.047339,-0.193816
5,2H7,2H3,-0.029355,0.0,-0.127049,-0.494671,-0.562365,0.0,0.0,-0.233429,0.0,0.169399,-0.27994,0.054673,-0.167964,-0.204691
5,2H7,2H7,-0.65495,0.146385,0.947312,-0.077146,-0.238797,-0.068826,0.823886,1.272408,-0.19518,-1.263083,-0.499185,0.328042,-0.394138,-0.423269
5,2I1,2I1,0.758533,-1.36626,0.142816,-0.207767,0.106013,0.0,-0.205971,0.743151,-0.78072,0.081609,0.036781,-0.052678,-0.257464,-0.040804
5,2I1,2I5,-0.281121,0.0,-0.107068,-0.055914,-0.061816,0.398173,0.0,0.343911,0.0,0.142757,-0.643398,-0.138224,0.557612,-0.220084
5,2I1,2I4,-0.048212,0.0,-0.293792,-0.009589,-0.169621,0.201889,0.0,0.05898,0.0,-1.444477,-0.110342,0.094821,0.09563,0.926261
5,2I1,2I2,0.083567,0.9759,0.081609,-0.623301,0.0,0.0,0.686572,-0.121892,2.76505,0.231225,0.208424,-0.00878,0.085821,0.085009
5,2I1,2I3,0.005567,0.0,-1.06013,-0.599771,-0.612066,0.0,0.0,0.129398,0.0,-0.353377,-0.276059,-0.182483,0.318529,-0.235584
5,2I2,2I5,-0.281121,0.0,-0.107068,0.080765,-0.103026,0.0,0.0,0.343911,0.0,0.142757,0.214466,0.046075,0.386039,-0.208188
5,2I2,2I4,-0.048212,0.0,0.257068,0.013851,-0.176688,0.0,0.0,0.05898,0.0,-0.342757,0.036781,0.126428,0.066205,0.561061
5,2I2,2I2,0.21856,-1.07349,0.020402,0.069256,-0.035338,0.0,-1.304486,0.381405,1.43132,-0.027203,0.527189,0.087797,-0.894995,0.047605
5,2I2,2I3,0.183712,0.0,0.318039,0.439832,-0.591664,0.0,0.0,0.183882,0.0,-0.424052,0.318529,0.273724,-0.445941,0.512396
5,2I2,2I1,0.083567,0.9759,0.081609,-0.623301,0.0,0.0,0.686572,-0.121892,2.76505,0.231225,0.208424,-0.00878,0.085821,0.085009
5,2I3,2I5,0.162305,0.0,-0.123631,-0.086086,0.214136,0.55972,0.0,-0.198557,0.0,0.164842,-0.371466,0.079804,-0.173351,-0.655933
5,2I3,2I2,0.183712,0.0,0.318039,0.439832,-0.591664,0.0,0.0,0.183882,0.0,-0.424052,0.318529,0.273724,-0.445941,0.512396
5,2I3,2I3,-0.011249,0.146385,0.841591,-0.682789,0.209081,0.08412,-1.647772,-0.192669,-0.19518,-1.122122,-0.637531,-0.408257,-0.134862,-0.489653
5,2I3,2I1,0.005567,0.0,-1.06013,-0.599771,-0.612066,0.0,0.0,0.129398,0.0,-0.353377,-0.276059,-0.182483,0.318529,-0.235584
5,2I3,2I4,0.320104,0.0,-0.100712,-0.240831,-0.345818,-0.932486,0.0,0.374575,0.0,0.134283,0.254824,-0.123176,0.225094,-0.245008
5,2I4,2I4,0.328805,0.146385,-0.3348,0.115248,-0.04747,-0.104309,0.823886,-1.115905,-0.19518,0.4464,0.971008,0.319757,-0.080917,-0.058758
5,2I4,2I3,0.320104,0.0,-0.100712,-0.240831,-0.345818,-0.932486,0.0,0.374575,0.0,0.134283,0.254824,-0.123176,0.225094,-0.245008
5,2I4,2I5,0.033735,0.0,-0.89937,-0.057985,0.14561,-0.348545,0.0,0.784116,0.0,1.199161,-0.557612,0.267233,-0.042893,0.436599
5,2I4,2I1,-0.048212,0.0,-0.293792,-0.009589,-0.169621,0.201889,0.0,0.05898,0.0,-1.444477,-0.110342,0.094821,0.09563,0.926261
5,2I4,2I2,-0.048212,0.0,0.257068,0.013851,-0.176688,0.0,0.0,0.05898,0.0,-0.342757,0.036781,0.126428,0.066205,0.561061
5,2I5,2I1,-0.281121,0.0,-0.107068,-0.055914,-0.061816,0.398173,0.0,0.343911,0.0,0.142757,-0.643398,-0.138224,0.557612,-0.220084
5,2I5,2I3,0.162305,0.0,-0.123631,-0.086086,0.214136,0.55972,0.0,-0.198557,0.0,0.164842,-0.371466,0.079804,-0.173351,-0.655933
5,2I5,2I5,-0.998949,0.146385,-0.053862,-0.093051,0.00801,0.402195,0.823886,1.198478,-0.19518,0.071816,-0.529641,-1.012477,-0.323669,-0.29624
5,2I5,2I2,-0.281121,0.0,-0.107068,0.080765,-0.103026,0.0,0.0,0.343911,0.0,0.142757,0.214466,0.046075,0.386039,-0.208188
5,2I5,2I4,0.033735,0.0,-0.89937,-0.057985,0.14561,-0.348545,0.0,0.784116,0.0,1.199161,-0.557612,0.267233,-0.042893,0.436599
5,2K1,2K5,-0.672106,0.0,-0.868736,0.040148,0.153575,0.74129,0.0,0.673116,0.0,-1.317473,-0.013284,-0.062783,0.061105,0.084
5,2K1,2K1,-0.208918,0.128087,-0.931871,-0.006393,0.000883,-0.13249,0.154479,-0.412861,0.073193,-0.532498,0.036781,0.177789,0.051493,-0.269309
5,2K1,2K2,0.119199,-0.91032,-0.618687,-0.010923,-0.277822,0.119842,0.853913,-0.133967,-0.809174,-0.549944,0.158953,-0.084578,0.34674,0.212842
5,2K1,2K3,-0.168673,0.0,0.642407,-0.484591,-0.206052,0.0,0.0,0.09171,0.0,-0.618615,-0.142977,0.153582,-0.243061,-0.565081
5,2K1,2K4,-0.190029,0.0,0.156486,0.040861,-0.06776,-0.196092,0.0,0.45238,0.0,-1.056278,0.470181,0.479803,-0.270354,-0.086393
5,2K2,2K3,-0.401203,0.0,-0.516515,0.028722,-0.024851,0.073076,0.0,-0.511552,0.0,0.688687,-0.215546,-0.055568,0.271589,-0.217008
5,2K2,2K1,0.119199,-0.91032,-0.618687,-0.010923,-0.277822,0.119842,0.853913,-0.133967,-0.809174,-0.549944,0.158953,-0.084578,0.34674,0.212842
5,2K2,2K2,0.318782,-0.860012,0.162893,-0.112682,0.401109,0.100371,0.257464,-0.479348,1.146683,-0.217191,-0.018948,0.167972,-0.333255,0.353144
5,2K2,2K5,-0.01855,0.0,-0.012663,0.349576,0.258972,-0.179539,0.0,0.157566,0.0,0.016885,-0.12416,0.569615,-0.518801,-0.430262
5,2K2,2K4,-0.091364,0.0,0.041284,-0.582465,0.570919,-0.246986,0.0,-0.087143,0.0,-0.055046,0.590687,-0.314712,-0.847045,0.763926
5,2K3,2K2,-0.401203,0.0,-0.516515,0.028722,-0.024851,0.073076,0.0,-0.511552,0.0,0.688687,-0.215546,-0.055568,0.271589,-0.217008
5,2K3,2K5,-0.33843,0.0,-0.283568,0.179501,0.282786,-0.496016,0.0,0.41402,0.0,0.378091,0.77456,0.76545,0.361461,0.224849
5,2K3,2K4,0.066941,0.0,-0.263339,-0.069979,-0.528423,0.421725,0.0,0.289857,0.0,0.351118,0.325901,0.033203,0.203604,-0.311608
